country,region,period,year,month,week,date,deaths,expected_deaths,excess_deaths,excess_deaths_pct
US,US,week,2019,6,25,2019-06-21,52291,51044,1247,2.442990361256946
US,US,week,2019,6,26,2019-06-28,52209,50617,1592,3.145188375446992
US,US,week,2019,7,27,2019-07-05,52344,50959,1385,2.7178712298122036
US,US,week,2019,7,28,2019-07-12,51930,49973,1957,3.916114701939051
US,US,week,2019,7,29,2019-07-19,51649,50126,1523,3.0383433746957706
US,US,week,2019,7,30,2019-07-26,51662,49698,1964,3.9518692905146935
US,US,week,2019,8,31,2019-08-02,51410,50087,1323,2.6414039571146333
US,US,week,2019,8,32,2019-08-09,51747,50236,1511,3.00780316904212
US,US,week,2019,8,33,2019-08-16,51024,50185,839,1.671814287137579
US,US,week,2019,8,34,2019-08-23,51022,49517,1505,3.0393602197225107
US,US,week,2019,8,35,2019-08-30,51161,50611,550,1.0867202782003744
US,US,week,2019,9,36,2019-09-06,51835,50299,1536,3.053738642915363
US,US,week,2019,9,37,2019-09-13,51634,51083,551,1.0786367284615181
US,US,week,2019,9,38,2019-09-20,51757,51229,528,1.0306662242089573
US,US,week,2019,9,39,2019-09-27,52757,50959,1798,3.5283266940089106
US,US,week,2019,10,40,2019-10-04,52564,52107,457,0.8770414723549607
US,US,week,2019,10,41,2019-10-11,53090,51849,1241,2.393488784740299
US,US,week,2019,10,42,2019-10-18,54336,52222,2114,4.0481023323503535
US,US,week,2019,10,43,2019-10-25,54048,52543,1505,2.8643206516567403
US,US,week,2019,11,44,2019-11-01,54085,53638,447,0.8333644058316878
US,US,week,2019,11,45,2019-11-08,55699,53240,2459,4.618707738542454
US,US,week,2019,11,46,2019-11-15,55887,53767,2120,3.9429389774396952
US,US,week,2019,11,47,2019-11-22,56195,54120,2075,3.834072431633402
US,US,week,2019,11,48,2019-11-29,55465,54760,705,1.287436084733386
US,US,week,2019,12,49,2019-12-06,57300,55595,1705,3.0668225559852544
US,US,week,2019,12,50,2019-12-13,57658,56387,1271,2.2540656534307573
US,US,week,2019,12,51,2019-12-20,57422,56696,726,1.2805136164808744
UK,UK,week,2010,1,1,2010-01-07,11915,13712,-1797,-13.105309218203033
UK,UK,week,2010,1,2,2010-01-14,12264,15502,-3238,-20.887627402915754
UK,UK,week,2010,1,3,2010-01-21,11510,15206,-3696,-24.306194923056694
UK,UK,week,2010,1,4,2010-01-28,11012,14441,-3429,-23.744893012949248
UK,UK,week,2010,2,5,2010-02-04,10780,14162,-3382,-23.880807795509114
UK,UK,week,2010,2,6,2010-02-11,10320,13714,-3394,-24.748432259005398
UK,UK,week,2010,2,7,2010-02-18,10637,13318,-2681,-20.130650247784956
UK,UK,week,2010,2,8,2010-02-25,10399,13044,-2645,-20.277522232444028
UK,UK,week,2010,3,9,2010-03-04,10066,12713,-2647,-20.82120663887359
UK,UK,week,2010,3,10,2010-03-11,9987,12563,-2576,-20.50465653108334
UK,UK,week,2010,3,11,2010-03-18,9984,12457,-2473,-19.85229188408124
UK,UK,week,2010,3,12,2010-03-25,9867,11816,-1949,-16.494583615436696
UK,UK,week,2010,4,13,2010-04-01,9633,11426,-1793,-15.692280763171723
UK,UK,week,2010,4,14,2010-04-08,9646,11428,-1782,-15.593279663983196
UK,UK,week,2010,4,15,2010-04-15,9403,11634,-2231,-19.176551487020802
UK,UK,week,2010,4,16,2010-04-22,9576,12279,-2703,-22.01319325677987
UK,UK,week,2010,4,17,2010-04-29,9546,11767,-2221,-18.87481941021501
UK,UK,week,2010,5,18,2010-05-06,9135,11450,-2315,-20.21834061135371
UK,UK,week,2010,5,19,2010-05-13,9257,10380,-1123,-10.818882466281309
UK,UK,week,2010,5,20,2010-05-20,9441,11657,-2216,-19.01003688770696
UK,UK,week,2010,5,21,2010-05-27,9273,11305,-2032,-17.97434763379036
UK,UK,week,2010,6,22,2010-06-03,9104,9496,-392,-4.128053917438919
UK,UK,week,2010,6,23,2010-06-10,8901,11247,-2346,-20.858895705521476
UK,UK,week,2010,6,24,2010-06-17,8539,10668,-2129,-19.956880389951266
UK,UK,week,2010,6,25,2010-06-24,8886,10606,-1720,-16.217235527060154
UK,UK,week,2010,7,26,2010-07-01,9353,10496,-1143,-10.88986280487805
UK,UK,week,2010,7,27,2010-07-08,8650,10447,-1797,-17.201110366612426
UK,UK,week,2010,7,28,2010-07-15,8554,10574,-2020,-19.10346132021941
UK,UK,week,2010,7,29,2010-07-22,8388,10295,-1907,-18.52355512384652
UK,UK,week,2010,7,30,2010-07-29,8487,10311,-1824,-17.689845795752106
UK,UK,week,2010,8,31,2010-08-05,8473,10381,-1908,-18.3797322030633
UK,UK,week,2010,8,32,2010-08-12,8537,10399,-1862,-17.90556784306183
UK,UK,week,2010,8,33,2010-08-19,8793,10325,-1532,-14.837772397094426
UK,UK,week,2010,8,34,2010-08-26,8699,10327,-1628,-15.764500823085115
UK,UK,week,2010,9,35,2010-09-02,8701,9344,-643,-6.881421232876718
UK,UK,week,2010,9,36,2010-09-09,8827,10664,-1837,-17.22618154538634
UK,UK,week,2010,9,37,2010-09-16,8767,10555,-1788,-16.939838938891512
UK,UK,week,2010,9,38,2010-09-23,9262,10522,-1260,-11.974909712982324
UK,UK,week,2010,9,39,2010-09-30,8994,10803,-1809,-16.745348514301583
UK,UK,week,2010,10,40,2010-10-07,9320,10815,-1495,-13.823393435043911
UK,UK,week,2010,10,41,2010-10-14,9330,11073,-1743,-15.740991601192093
UK,UK,week,2010,10,42,2010-10-21,9614,11141,-1527,-13.706130508930983
UK,UK,week,2010,10,43,2010-10-28,9769,11018,-1249,-11.335995643492467
UK,UK,week,2010,11,44,2010-11-04,9759,11343,-1584,-13.964559640306788
UK,UK,week,2010,11,45,2010-11-11,9614,11736,-2122,-18.08111792774369
UK,UK,week,2010,11,46,2010-11-18,9673,11750,-2077,-17.676595744680853
UK,UK,week,2010,11,47,2010-11-25,9774,12040,-2266,-18.820598006644516
UK,UK,week,2010,12,48,2010-12-02,10550,11885,-1335,-11.232646192679852
UK,UK,week,2010,12,49,2010-12-09,11023,12259,-1236,-10.082388449302542
UK,UK,week,2010,12,50,2010-12-16,11308,12057,-749,-6.212158911835459
UK,UK,week,2010,12,51,2010-12-23,12017,13101,-1084,-8.274177543698954
UK,UK,week,2011,1,1,2011-01-07,13024,13712,-688,-5.017502917152854
UK,UK,week,2011,1,2,2011-01-14,12121,15502,-3381,-21.810089020771514
UK,UK,week,2011,1,3,2011-01-21,10834,15206,-4372,-28.751808496646063
UK,UK,week,2011,1,4,2011-01-28,10401,14441,-4040,-27.97590194584862
UK,UK,week,2011,2,5,2011-02-04,10321,14162,-3841,-27.121875441321848
UK,UK,week,2011,2,6,2011-02-11,10191,13714,-3523,-25.689076855767837
UK,UK,week,2011,2,7,2011-02-18,9851,13318,-3467,-26.03243730289833
UK,UK,week,2011,2,8,2011-02-25,9725,13044,-3319,-25.44464888071144
UK,UK,week,2011,3,9,2011-03-04,9571,12713,-3142,-24.714858805946676
UK,UK,week,2011,3,10,2011-03-11,10144,12563,-2419,-19.254955026665613
UK,UK,week,2011,3,11,2011-03-18,10037,12457,-2420,-19.42682828931524
UK,UK,week,2011,3,12,2011-03-25,9841,11816,-1975,-16.714624238320923
UK,UK,week,2011,4,13,2011-04-01,9603,11426,-1823,-15.954839838963764
UK,UK,week,2011,4,14,2011-04-08,9651,11428,-1777,-15.549527476373811
UK,UK,week,2011,4,15,2011-04-15,9528,11634,-2106,-18.102114492006194
UK,UK,week,2011,4,16,2011-04-22,9697,12279,-2582,-21.02777099112305
UK,UK,week,2011,4,17,2011-04-29,9245,11767,-2522,-21.432820599983003
UK,UK,week,2011,5,18,2011-05-06,9378,11450,-2072,-18.09606986899564
UK,UK,week,2011,5,19,2011-05-13,9115,10380,-1265,-12.186897880539505
UK,UK,week,2011,5,20,2011-05-20,9159,11657,-2498,-21.429184181178698
UK,UK,week,2011,5,21,2011-05-27,8994,11305,-2311,-20.4422821760283
UK,UK,week,2011,6,22,2011-06-03,9071,9496,-425,-4.4755686604886336
UK,UK,week,2011,6,23,2011-06-10,8948,11247,-2299,-20.441006490619714
UK,UK,week,2011,6,24,2011-06-17,8933,10668,-1735,-16.263592050993623
UK,UK,week,2011,6,25,2011-06-24,8798,10606,-1808,-17.04695455402603
UK,UK,week,2011,7,26,2011-07-01,8917,10496,-1579,-15.043826219512198
UK,UK,week,2011,7,27,2011-07-08,8932,10447,-1515,-14.5017708433043
UK,UK,week,2011,7,28,2011-07-15,8461,10574,-2113,-19.982977113675048
UK,UK,week,2011,7,29,2011-07-22,8759,10295,-1536,-14.919864011656145
UK,UK,week,2011,7,30,2011-07-29,8776,10311,-1535,-14.887013868683923
UK,UK,week,2011,8,31,2011-08-05,8901,10381,-1480,-14.256815335709476
UK,UK,week,2011,8,32,2011-08-12,8704,10399,-1695,-16.299644196557367
UK,UK,week,2011,8,33,2011-08-19,8361,10325,-1964,-19.021791767554475
UK,UK,week,2011,8,34,2011-08-26,8699,10327,-1628,-15.764500823085115
UK,UK,week,2011,9,35,2011-09-02,8664,9344,-680,-7.277397260273972
UK,UK,week,2011,9,36,2011-09-09,8713,10664,-1951,-18.295198799699932
UK,UK,week,2011,9,37,2011-09-16,8676,10555,-1879,-17.80198957839886
UK,UK,week,2011,9,38,2011-09-23,8878,10522,-1644,-15.62440600646265
UK,UK,week,2011,9,39,2011-09-30,9116,10803,-1687,-15.61603258354161
UK,UK,week,2011,10,40,2011-10-07,8789,10815,-2026,-18.733240869163197
UK,UK,week,2011,10,41,2011-10-14,8804,11073,-2269,-20.491285107920163
UK,UK,week,2011,10,42,2011-10-21,9061,11141,-2080,-18.66977829638273
UK,UK,week,2011,10,43,2011-10-28,9565,11018,-1453,-13.187511345071698
UK,UK,week,2011,11,44,2011-11-04,9857,11343,-1486,-13.100590672661554
UK,UK,week,2011,11,45,2011-11-11,9272,11736,-2464,-20.995228357191536
UK,UK,week,2011,11,46,2011-11-18,9351,11750,-2399,-20.417021276595747
UK,UK,week,2011,11,47,2011-11-25,9550,12040,-2490,-20.68106312292359
UK,UK,week,2011,12,48,2011-12-02,9776,11885,-2109,-17.745056794278497
UK,UK,week,2011,12,49,2011-12-09,10152,12259,-2107,-17.187372542621745
UK,UK,week,2011,12,50,2011-12-16,10855,12057,-1202,-9.969312432611758
UK,UK,week,2011,12,51,2011-12-23,11132,13101,-1969,-15.029387069689335
UK,UK,week,2012,1,1,2012-01-07,11119,13712,-2593,-18.91044340723454
UK,UK,week,2012,1,2,2012-01-14,10512,15502,-4990,-32.189394916784934
UK,UK,week,2012,1,3,2012-01-21,10575,15206,-4631,-30.45508351966329
UK,UK,week,2012,1,4,2012-01-28,10284,14441,-4157,-28.78609514576553
UK,UK,week,2012,2,5,2012-02-04,10561,14162,-3601,-25.427199548086435
UK,UK,week,2012,2,6,2012-02-11,10869,13714,-2845,-20.7452238588304
UK,UK,week,2012,2,7,2012-02-18,11417,13318,-1901,-14.273915002252593
UK,UK,week,2012,2,8,2012-02-25,11218,13044,-1826,-13.998773382398028
UK,UK,week,2012,3,9,2012-03-03,10826,12713,-1887,-14.843074018720998
UK,UK,week,2012,3,10,2012-03-10,10568,12563,-1995,-15.879964976518352
UK,UK,week,2012,3,11,2012-03-17,10134,12457,-2323,-18.64814963474352
UK,UK,week,2012,3,12,2012-03-24,10163,11816,-1653,-13.989505754908592
UK,UK,week,2012,3,13,2012-03-31,10093,11426,-1333,-11.666374934360235
UK,UK,week,2012,4,14,2012-04-07,9967,11428,-1461,-12.784389219460962
UK,UK,week,2012,4,15,2012-04-14,10230,11634,-1404,-12.068076328004125
UK,UK,week,2012,4,16,2012-04-21,10233,12279,-2046,-16.662594673833382
UK,UK,week,2012,4,17,2012-04-28,10247,11767,-1520,-12.917481091187227
UK,UK,week,2012,5,18,2012-05-05,9689,11450,-1761,-15.379912663755462
UK,UK,week,2012,5,19,2012-05-12,9693,10380,-687,-6.618497109826592
UK,UK,week,2012,5,20,2012-05-19,9590,11657,-2067,-17.731834948957697
UK,UK,week,2012,5,21,2012-05-26,9802,11305,-1503,-13.295002211410875
UK,UK,week,2012,6,22,2012-06-02,9287,9496,-209,-2.200926705981459
UK,UK,week,2012,6,23,2012-06-09,9056,11247,-2191,-19.48075042233485
UK,UK,week,2012,6,24,2012-06-16,9207,10668,-1461,-13.695163104611922
UK,UK,week,2012,6,25,2012-06-23,9013,10606,-1593,-15.019800113143503
UK,UK,week,2012,6,26,2012-06-30,9205,10496,-1291,-12.299923780487802
UK,UK,week,2012,7,27,2012-07-07,8871,10447,-1576,-15.085670527424142
UK,UK,week,2012,7,28,2012-07-14,8868,10574,-1706,-16.133913372422924
UK,UK,week,2012,7,29,2012-07-21,8912,10295,-1383,-13.433705682370075
UK,UK,week,2012,7,30,2012-07-28,9372,10311,-939,-9.106779167878969
UK,UK,week,2012,8,31,2012-08-04,9077,10381,-1304,-12.561410268760227
UK,UK,week,2012,8,32,2012-08-11,9020,10399,-1379,-13.260890470237513
UK,UK,week,2012,8,33,2012-08-18,9140,10325,-1185,-11.47699757869249
UK,UK,week,2012,8,34,2012-08-25,8688,10327,-1639,-15.87101772053839
UK,UK,week,2012,9,35,2012-09-01,8641,9344,-703,-7.523544520547944
UK,UK,week,2012,9,36,2012-09-08,8893,10664,-1771,-16.6072768192048
UK,UK,week,2012,9,37,2012-09-15,8947,10555,-1608,-15.234486025580296
UK,UK,week,2012,9,38,2012-09-22,8968,10522,-1554,-14.769055312678205
UK,UK,week,2012,9,39,2012-09-29,9367,10803,-1436,-13.292603906322313
UK,UK,week,2012,10,40,2012-10-06,9635,10815,-1180,-10.910772075820617
UK,UK,week,2012,10,41,2012-10-13,9580,11073,-1493,-13.48324753905898
UK,UK,week,2012,10,42,2012-10-20,9720,11141,-1421,-12.754689884211473
UK,UK,week,2012,10,43,2012-10-27,9454,11018,-1564,-14.194953712107463
UK,UK,week,2012,11,44,2012-11-03,9831,11343,-1512,-13.329806929383764
UK,UK,week,2012,11,45,2012-11-10,9986,11736,-1750,-14.911383776414453
UK,UK,week,2012,11,46,2012-11-17,9891,11750,-1859,-15.821276595744678
UK,UK,week,2012,11,47,2012-11-24,9837,12040,-2203,-18.297342192691033
UK,UK,week,2012,12,48,2012-12-01,9894,11885,-1991,-16.75220866638621
UK,UK,week,2012,12,49,2012-12-08,10433,12259,-1826,-14.895179052124973
UK,UK,week,2012,12,50,2012-12-15,11204,12057,-853,-7.074728373558926
UK,UK,week,2012,12,51,2012-12-22,11597,13101,-1504,-11.480039691626601
UK,UK,week,2013,1,1,2013-01-07,11801,13712,-1911,-13.936697782963819
UK,UK,week,2013,1,2,2013-01-14,11378,15502,-4124,-26.603018965294794
UK,UK,week,2013,1,3,2013-01-21,11448,15206,-3758,-24.71392871235038
UK,UK,week,2013,1,4,2013-01-28,11448,14441,-2993,-20.725711515823008
UK,UK,week,2013,2,5,2013-02-04,11500,14162,-2662,-18.79678011580286
UK,UK,week,2013,2,6,2013-02-11,11199,13714,-2515,-18.338923727577665
UK,UK,week,2013,2,7,2013-02-18,11376,13318,-1942,-14.581769034389552
UK,UK,week,2013,2,8,2013-02-25,11037,13044,-2007,-15.38638454461821
UK,UK,week,2013,3,9,2013-03-04,11609,12713,-1104,-8.684024227169047
UK,UK,week,2013,3,10,2013-03-11,11578,12563,-985,-7.840483960837375
UK,UK,week,2013,3,11,2013-03-18,11471,12457,-986,-7.915228385646628
UK,UK,week,2013,3,12,2013-03-25,11206,11816,-610,-5.162491536899111
UK,UK,week,2013,4,13,2013-04-01,11406,11426,-20,-0.17503938386136042
UK,UK,week,2013,4,14,2013-04-08,11587,11428,159,1.3913195659782929
UK,UK,week,2013,4,15,2013-04-15,11621,11634,-13,-0.1117414474815206
UK,UK,week,2013,4,16,2013-04-22,10561,12279,-1718,-13.99136737519342
UK,UK,week,2013,4,17,2013-04-29,10070,11767,-1697,-14.421687770884674
UK,UK,week,2013,5,18,2013-05-06,9780,11450,-1670,-14.585152838427945
UK,UK,week,2013,5,19,2013-05-13,9449,10380,-931,-8.969171483622347
UK,UK,week,2013,5,20,2013-05-20,9745,11657,-1912,-16.402161791198424
UK,UK,week,2013,5,21,2013-05-27,9387,11305,-1918,-16.965944272445824
UK,UK,week,2013,6,22,2013-06-03,9141,9496,-355,-3.738416175231677
UK,UK,week,2013,6,23,2013-06-10,8993,11247,-2254,-20.04089979550102
UK,UK,week,2013,6,24,2013-06-17,9028,10668,-1640,-15.37307836520435
UK,UK,week,2013,6,25,2013-06-24,8898,10606,-1708,-16.10409202338299
UK,UK,week,2013,7,26,2013-07-01,8741,10496,-1755,-16.720655487804876
UK,UK,week,2013,7,27,2013-07-08,8882,10447,-1565,-14.980377141763185
UK,UK,week,2013,7,28,2013-07-15,8933,10574,-1641,-15.519198032910907
UK,UK,week,2013,7,29,2013-07-22,8748,10295,-1547,-15.026711996114614
UK,UK,week,2013,7,30,2013-07-29,8492,10311,-1819,-17.64135389389972
UK,UK,week,2013,8,31,2013-08-05,8522,10381,-1859,-17.90771601965129
UK,UK,week,2013,8,32,2013-08-12,8355,10399,-2044,-19.65573612847389
UK,UK,week,2013,8,33,2013-08-19,8582,10325,-1743,-16.88135593220339
UK,UK,week,2013,8,34,2013-08-26,8642,10327,-1685,-16.316452018979376
UK,UK,week,2013,9,35,2013-09-02,8575,9344,-769,-8.229880136986296
UK,UK,week,2013,9,36,2013-09-09,8468,10664,-2196,-20.592648162040504
UK,UK,week,2013,9,37,2013-09-16,8892,10555,-1663,-15.75556608242539
UK,UK,week,2013,9,38,2013-09-23,9348,10522,-1174,-11.157574605588295
UK,UK,week,2013,9,39,2013-09-30,9224,10803,-1579,-14.61631028418033
UK,UK,week,2013,10,40,2013-10-07,9099,10815,-1716,-15.866851595006935
UK,UK,week,2013,10,41,2013-10-14,9315,11073,-1758,-15.876456244920078
UK,UK,week,2013,10,42,2013-10-21,9485,11141,-1656,-14.86401579750472
UK,UK,week,2013,10,43,2013-10-28,9484,11018,-1534,-13.92267199128699
UK,UK,week,2013,11,44,2013-11-04,9151,11343,-2192,-19.32469364365687
UK,UK,week,2013,11,45,2013-11-11,9621,11736,-2115,-18.02147239263803
UK,UK,week,2013,11,46,2013-11-18,9789,11750,-1961,-16.689361702127655
UK,UK,week,2013,11,47,2013-11-25,9743,12040,-2297,-19.078073089700993
UK,UK,week,2013,12,48,2013-12-02,9941,11885,-1944,-16.35675220866638
UK,UK,week,2013,12,49,2013-12-09,10119,12259,-2140,-17.456562525491464
UK,UK,week,2013,12,50,2013-12-16,10234,12057,-1823,-15.119847391556775
UK,UK,week,2013,12,51,2013-12-23,10402,13101,-2699,-20.60148080299213
UK,UK,week,2014,1,1,2014-01-07,10867,13712,-2845,-20.748249708284717
UK,UK,week,2014,1,2,2014-01-14,10683,15502,-4819,-31.086311443684693
UK,UK,week,2014,1,3,2014-01-21,10289,15206,-4917,-32.33592003156649
UK,UK,week,2014,1,4,2014-01-28,10384,14441,-4057,-28.093622325323736
UK,UK,week,2014,2,5,2014-02-04,10223,14162,-3939,-27.813868097726314
UK,UK,week,2014,2,6,2014-02-11,10553,13714,-3161,-23.04943852996938
UK,UK,week,2014,2,7,2014-02-18,10838,13318,-2480,-18.621414626820837
UK,UK,week,2014,2,8,2014-02-25,10367,13044,-2677,-20.522845752836545
UK,UK,week,2014,3,9,2014-03-04,10072,12713,-2641,-20.774010855030284
UK,UK,week,2014,3,10,2014-03-11,9955,12563,-2608,-20.75937276128313
UK,UK,week,2014,3,11,2014-03-18,9858,12457,-2599,-20.863771373524926
UK,UK,week,2014,3,12,2014-03-25,9785,11816,-2031,-17.188557887610017
UK,UK,week,2014,4,13,2014-04-01,9922,11426,-1504,-13.16296166637494
UK,UK,week,2014,4,14,2014-04-08,9761,11428,-1667,-14.586979348967446
UK,UK,week,2014,4,15,2014-04-15,9552,11634,-2082,-17.895822588963384
UK,UK,week,2014,4,16,2014-04-22,9646,12279,-2633,-21.443114260118904
UK,UK,week,2014,4,17,2014-04-29,9647,11767,-2120,-18.016486785076907
UK,UK,week,2014,5,18,2014-05-06,9445,11450,-2005,-17.510917030567683
UK,UK,week,2014,5,19,2014-05-13,9172,10380,-1208,-11.637764932562618
UK,UK,week,2014,5,20,2014-05-20,9275,11657,-2382,-20.43407394698464
UK,UK,week,2014,5,21,2014-05-27,9001,11305,-2304,-20.380362671384347
UK,UK,week,2014,6,22,2014-06-03,9058,9496,-438,-4.61246840775064
UK,UK,week,2014,6,23,2014-06-10,9352,11247,-1895,-16.848937494442964
UK,UK,week,2014,6,24,2014-06-17,9016,10668,-1652,-15.485564304461946
UK,UK,week,2014,6,25,2014-06-24,9014,10606,-1592,-15.010371487837077
UK,UK,week,2014,7,26,2014-07-01,8912,10496,-1584,-15.091463414634148
UK,UK,week,2014,7,27,2014-07-08,8954,10447,-1493,-14.291184071982386
UK,UK,week,2014,7,28,2014-07-15,9075,10574,-1499,-14.176281445053903
UK,UK,week,2014,7,29,2014-07-22,9281,10295,-1014,-9.84944147644488
UK,UK,week,2014,7,30,2014-07-29,9001,10311,-1310,-12.704878285326345
UK,UK,week,2014,8,31,2014-08-05,8714,10381,-1667,-16.05818321934302
UK,UK,week,2014,8,32,2014-08-12,8882,10399,-1517,-14.587941148187326
UK,UK,week,2014,8,33,2014-08-19,8767,10325,-1558,-15.08958837772397
UK,UK,week,2014,8,34,2014-08-26,9337,10327,-990,-9.586520770795005
UK,UK,week,2014,9,35,2014-09-02,9263,9344,-81,-0.8668664383561691
UK,UK,week,2014,9,36,2014-09-09,9293,10664,-1371,-12.856339084771193
UK,UK,week,2014,9,37,2014-09-16,9124,10555,-1431,-13.55755566082425
UK,UK,week,2014,9,38,2014-09-23,9052,10522,-1470,-13.970727998479376
UK,UK,week,2014,9,39,2014-09-30,9488,10803,-1315,-12.172544663519389
UK,UK,week,2014,10,40,2014-10-07,9233,10815,-1582,-14.627831715210363
UK,UK,week,2014,10,41,2014-10-14,9765,11073,-1308,-11.81251693308046
UK,UK,week,2014,10,42,2014-10-21,9866,11141,-1275,-11.444215061484613
UK,UK,week,2014,10,43,2014-10-28,9950,11018,-1068,-9.693229261208941
UK,UK,week,2014,11,44,2014-11-04,9767,11343,-1576,-13.894031561315344
UK,UK,week,2014,11,45,2014-11-11,10094,11736,-1642,-13.991138377641448
UK,UK,week,2014,11,46,2014-11-18,10172,11750,-1578,-13.42978723404255
UK,UK,week,2014,11,47,2014-11-25,9969,12040,-2071,-17.20099667774086
UK,UK,week,2014,12,48,2014-12-02,10398,11885,-1487,-12.511569204880104
UK,UK,week,2014,12,49,2014-12-09,10922,12259,-1337,-10.906272942328087
UK,UK,week,2014,12,50,2014-12-16,11959,12057,-98,-0.8128058389317374
UK,UK,week,2014,12,51,2014-12-23,12870,13101,-231,-1.7632241813602008
UK,UK,week,2015,1,1,2015-01-08,13712,13712,0,0
UK,UK,week,2015,1,2,2015-01-15,18279,15502,2777,17.913817571926202
UK,UK,week,2015,1,3,2015-01-22,16702,15206,1496,9.838221754570569
UK,UK,week,2015,1,4,2015-01-29,15693,14441,1252,8.669759711931306
UK,UK,week,2015,2,5,2015-02-05,14539,14162,377,2.6620533822906367
UK,UK,week,2015,2,6,2015-02-12,13714,13714,0,0
UK,UK,week,2015,2,7,2015-02-19,13488,13318,170,1.2764679381288602
UK,UK,week,2015,2,8,2015-02-26,13044,13044,0,0
UK,UK,week,2015,3,9,2015-03-05,13156,12713,443,3.4846220404310486
UK,UK,week,2015,3,10,2015-03-12,12986,12563,423,3.3670301679535157
UK,UK,week,2015,3,11,2015-03-19,12457,12457,0,0
UK,UK,week,2015,3,12,2015-03-26,12016,11816,200,1.6926201760324915
UK,UK,week,2015,4,13,2015-04-02,11966,11426,540,4.726063364256959
UK,UK,week,2015,4,14,2015-04-09,10087,11428,-1341,-11.734336716835841
UK,UK,week,2015,4,15,2015-04-16,11555,11634,-79,-0.6790441808492318
UK,UK,week,2015,4,16,2015-04-23,13036,12279,757,6.164997149605014
UK,UK,week,2015,4,17,2015-04-30,11992,11767,225,1.9121271352086353
UK,UK,week,2015,5,18,2015-05-07,11553,11450,103,0.8995633187772967
UK,UK,week,2015,5,19,2015-05-14,10107,10380,-273,-2.6300578034682047
UK,UK,week,2015,5,20,2015-05-21,11657,11657,0,0
UK,UK,week,2015,5,21,2015-05-28,11305,11305,0,0
